Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Age_Scaled,MonthlyIncome_Scaled,TotalWorkingYears_Scaled,YearsAtCompany_Scaled,AgeGroup,TenureRatio,IncomeCategory
29,1,350,13,3,1,1,56,2,1,1,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.8676718124782865,-0.9253256501428763,-0.9359045730975464,-0.8177339465973219,Young,0.4,Low
45,0,589,2,4,3,0,67,3,2,3,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.8843578088720997,-0.27755731826040636,-0.16451140099023315,0.16194730971731802,Middle-Aged,0.7272727272727273,Medium
36,0,430,2,4,4,0,73,3,2,2,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,-0.10115885313749257,0.1378967945609862,0.4783162424325279,-0.9810141559830953,Middle-Aged,0.0625,High
43,0,1422,2,4,1,1,92,3,2,4,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6653541062033014,-0.1578385169440648,-0.5502079870438897,-0.0013328996684553085,Middle-Aged,0.875,Medium
27,0,1297,5,2,4,0,53,3,1,4,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-1.0866755151470848,-0.9152150412025326,-0.678773515728442,-0.32789331844000197,Young,0.7142857142857143,Low
29,0,574,20,1,4,1,40,3,1,4,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,-0.8676718124782865,-0.5859308909408869,-0.03594587230568093,0.651787937874638,Young,0.9166666666666666,Medium
32,0,1318,10,4,4,1,79,3,2,4,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.5391662584750891,-0.39382932107435803,-0.9359045730975464,-1.1442943653688686,Middle-Aged,0.0,Medium
42,0,355,10,4,3,1,38,3,1,3,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.5558522548689022,-0.7872239234804553,-0.16451140099023315,-0.16461310905422863,Middle-Aged,0.5454545454545454,Low
47,0,207,9,4,2,0,64,3,1,3,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.103361511540898,-0.9781765605128543,-0.5502079870438897,-0.8177339465973219,Senior,0.25,Low
46,0,706,2,2,4,1,82,3,3,4,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9938596602064987,0.5092318865517884,0.09261965637887129,0.32522751910309133,Senior,0.6923076923076923,High
28,0,280,1,2,3,1,43,3,1,4,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.9771736638126857,-0.8400748338504335,-1.0644701017820986,-0.6544537372115486,Young,0.75,Low
29,0,726,29,1,4,1,93,1,2,3,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8676718124782865,0.005080158935563132,-0.03594587230568093,-0.0013328996684553085,Young,0.5833333333333334,Medium
42,0,1142,8,3,4,1,81,3,1,3,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5558522548689022,-0.5500841865160322,-0.42164245835933756,-1.1442943653688686,Middle-Aged,0.0,Medium
32,1,414,2,4,3,1,82,2,2,2,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.5391662584750891,0.814618233863531,-0.5502079870438897,-0.8177339465973219,Middle-Aged,0.25,High
46,0,1319,3,3,1,0,45,4,4,1,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.9938596602064987,1.5770500625921706,1.76397152927805,1.9580296129608246,Senior,0.7307692307692307,High
27,0,728,23,1,2,0,36,2,2,3,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,-1.0866755151470848,-0.6484328371175565,-0.2930769296747854,0.32522751910309133,Young,0.9,Low
29,0,352,6,1,4,1,87,2,1,2,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,-0.8676718124782865,-0.8175557503014863,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
43,0,823,6,3,1,0,81,2,5,3,16581,22539,7,0,13,3,4,0,21,2,3,16,12,6,14,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.6653541062033014,2.3482137808601977,1.2497094145398413,1.4681889848035046,Middle-Aged,0.7272727272727273,High
48,0,1224,10,3,4,1,91,2,5,2,16581,13583,4,0,12,3,4,0,29,3,3,22,10,12,9,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.2128633628752972,2.3482137808601977,2.2782336440162587,2.4478702411181446,Senior,0.7333333333333333,High
29,1,459,24,2,4,1,73,2,1,4,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.8676718124782865,-0.9014278471929731,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
46,1,1254,10,3,3,0,64,3,3,2,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.9938596602064987,0.21878166608373517,0.34975071374797573,0.16194730971731802,Senior,0.5333333333333333,High
27,0,1131,15,3,4,0,77,2,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-1.0866755151470848,-0.3648762136542831,-0.42164245835933756,-0.0013328996684553085,Young,0.7777777777777778,Medium
39,0,835,19,4,4,1,41,3,2,4,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.22734670086570485,-0.5652500999265476,-0.5502079870438897,-0.8177339465973219,Middle-Aged,0.25,Medium
55,0,836,2,4,2,1,98,2,1,4,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1.979376322216091,-0.850185442790777,0.9925783571707368,-0.32789331844000197,Senior,0.25,Low
28,0,1172,3,3,2,0,78,3,1,2,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,-0.9771736638126857,-0.8056068488265347,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
30,1,945,9,3,2,1,89,3,1,4,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,-0.7581699611438873,-1.2134780049426694,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
22,1,391,7,1,4,1,75,3,1,2,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-1.6341847718190805,-0.8938448904877154,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
36,0,1266,10,4,2,0,63,2,2,3,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,-0.10115885313749257,-0.15829809007771678,-0.16451140099023315,0.48850772848886465,Middle-Aged,0.9090909090909091,Medium
31,0,311,20,3,2,1,89,3,2,3,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.6486681098094882,-0.49746306271288016,-0.16451140099023315,0.48850772848886465,Middle-Aged,0.9090909090909091,Medium
34,0,1480,4,3,3,1,64,3,3,4,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.3201625558062908,0.7700396398992887,-0.2930769296747854,-0.32789331844000197,Middle-Aged,0.5,High
29,0,592,7,3,4,1,59,3,1,1,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.8676718124782865,-0.9880573828863719,-0.03594587230568093,-0.6544537372115486,Young,0.25,Low
37,0,783,7,4,4,1,78,3,2,1,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.008342998196906572,-0.47747163139901894,0.6068817711170802,-0.32789331844000197,Middle-Aged,0.29411764705882354,Medium
35,0,219,16,2,4,0,44,2,2,2,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,-0.2106607044718917,-0.36165920171871924,-0.9359045730975464,-0.6544537372115486,Middle-Aged,0.6,Medium
45,0,556,25,2,2,0,93,2,2,4,5906,23888,0,0,13,3,4,2,10,2,2,9,8,3,8,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.8843578088720997,-0.10475782000726078,-0.16451140099023315,0.32522751910309133,Middle-Aged,0.8181818181818182,Medium
36,0,1213,2,1,2,1,94,2,2,4,3886,4223,1,0,21,4,4,0,10,2,2,10,1,0,8,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.10115885313749257,-0.5689266849957635,-0.16451140099023315,0.48850772848886465,Middle-Aged,0.9090909090909091,Medium
40,0,1137,1,4,1,1,98,3,4,1,16581,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.33684855220010396,2.3482137808601977,1.3782749432243935,1.9580296129608246,Middle-Aged,0.8260869565217391,High
26,0,482,1,2,2,0,90,2,1,3,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-1.1961773664814839,-0.7879132831809333,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
27,0,511,2,2,1,0,89,4,2,3,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,-1.0866755151470848,0.03173540068737814,-0.2930769296747854,0.16194730971731802,Young,0.8,Medium
48,0,117,22,3,4,0,58,3,4,4,16581,2437,3,0,11,3,2,1,24,3,3,22,17,4,7,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1.2128633628752972,2.3482137808601977,1.6354060005934978,2.4478702411181446,Senior,0.88,High
44,0,170,1,4,2,1,78,4,2,1,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7748559575377005,-0.30536149284635133,-0.16451140099023315,-0.8177339465973219,Middle-Aged,0.18181818181818182,Medium
34,1,967,16,4,4,1,85,1,1,1,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.3201625558062908,-0.9317596740140041,-0.8073390444129942,-0.32789331844000197,Middle-Aged,0.8333333333333334,Low
56,1,1162,24,2,1,1,97,3,1,4,2587,10261,1,0,16,3,4,0,5,3,3,4,2,1,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2.08887817355049,-0.8674194353027264,-0.8073390444129942,-0.4911735278257753,Senior,0.6666666666666666,Low
36,0,335,17,2,3,1,33,2,2,2,5507,16822,2,0,16,3,3,2,12,1,1,4,2,1,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.10115885313749257,-0.19644266017083137,0.09261965637887129,-0.4911735278257753,Middle-Aged,0.3076923076923077,Medium
41,0,337,8,3,3,0,54,3,2,2,4393,26841,5,0,21,4,3,1,14,3,3,5,4,1,4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.4463504035345031,-0.45242489561498583,0.34975071374797573,-0.32789331844000197,Middle-Aged,0.3333333333333333,Medium
42,0,1396,6,3,3,1,83,3,3,1,13348,14842,9,0,13,3,2,1,18,3,4,13,7,5,7,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.5558522548689022,1.6053138103117677,0.8640128284861845,0.9783483566461847,Middle-Aged,0.6842105263157895,High
31,0,1079,10,2,3,0,86,3,2,4,6583,20115,2,1,11,3,4,1,8,2,3,5,2,1,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.6486681098094882,0.05080768573393543,-0.42164245835933756,-0.32789331844000197,Middle-Aged,0.5555555555555556,High
34,0,735,3,1,4,0,75,2,2,4,8103,16495,3,1,12,3,3,0,9,3,2,4,2,0,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.3201625558062908,0.40008326730944244,-0.2930769296747854,-0.4911735278257753,Middle-Aged,0.4,High
31,0,471,4,3,1,0,62,4,1,3,3978,16031,8,0,12,3,2,1,4,0,2,2,2,2,2,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.6486681098094882,-0.5477863208477723,-0.9359045730975464,-0.8177339465973219,Middle-Aged,0.4,Medium
26,0,1096,6,3,3,1,61,4,1,4,2544,7102,0,0,18,3,1,1,8,3,3,7,7,7,7,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,-1.1961773664814839,-0.8773002576762441,-0.42164245835933756,-0.0013328996684553085,Young,0.7777777777777778,Low
45,0,1297,1,4,2,1,44,3,2,3,5399,14511,4,0,12,3,3,0,12,3,3,4,2,0,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.8843578088720997,-0.22125960938803846,0.09261965637887129,-0.4911735278257753,Middle-Aged,0.3076923076923077,Medium
33,0,217,10,4,2,1,43,3,2,3,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.42966440714069,-0.2010383915073512,-0.16451140099023315,0.48850772848886465,Middle-Aged,0.9090909090909091,Medium
28,0,783,1,2,3,1,42,2,2,4,6834,19255,1,1,12,3,3,1,7,2,3,7,7,0,7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.9771736638126857,0.10848411400725928,-0.5502079870438897,-0.0013328996684553085,Young,0.875,High
29,1,746,24,3,3,1,45,4,1,1,1091,10642,1,0,17,3,4,0,1,3,3,1,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,-0.8676718124782865,-1.2111801392744097,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
39,0,1251,21,4,1,0,32,1,2,3,5736,3987,6,0,19,3,3,1,10,1,3,3,2,1,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.22734670086570485,-0.14382153636767933,-0.16451140099023315,-0.6544537372115486,Middle-Aged,0.2727272727272727,Medium
27,0,1354,2,4,2,1,41,3,1,2,2226,6073,1,0,11,3,3,1,6,3,2,5,3,1,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-1.0866755151470848,-0.9503723859269093,-0.678773515728442,-0.32789331844000197,Young,0.7142857142857143,Low
34,0,735,22,4,3,1,86,2,2,4,5747,26496,1,1,15,3,2,0,16,3,3,15,10,6,11,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,-0.3201625558062908,-0.14129388413259342,0.6068817711170802,1.3049087754177313,Middle-Aged,0.8823529411764706,Medium
28,1,1475,13,2,4,0,84,3,2,3,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.9771736638126857,0.8024395458217535,-0.678773515728442,-0.8177339465973219,Young,0.2857142857142857,High
47,0,1169,14,4,3,1,64,3,2,2,5467,2125,8,0,18,3,3,1,16,4,4,8,7,1,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1.103361511540898,-0.20563412284387103,0.6068817711170802,0.16194730971731802,Senior,0.47058823529411764,Medium
56,0,1443,11,5,4,0,89,2,2,1,5380,20328,4,0,16,3,3,1,6,3,3,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,2.08887817355049,-0.22562555415773228,-0.678773515728442,-1.1442943653688686,Senior,0.0,Medium
39,0,867,9,2,1,1,87,3,2,1,5151,12315,1,0,25,4,4,1,10,3,3,10,0,7,9,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.22734670086570485,-0.2782466779608843,-0.16451140099023315,0.48850772848886465,Middle-Aged,0.9090909090909091,Medium
38,0,1394,8,3,4,0,58,2,2,2,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.11784484953130571,-0.9717425366417265,1.121143885855289,2.1213098223465976,Middle-Aged,0.9523809523809523,Low
58,0,605,21,3,4,0,72,3,4,4,16581,11761,4,1,13,3,3,1,29,2,2,1,0,0,0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.3078818762192883,2.3482137808601977,2.2782336440162587,-0.9810141559830953,Senior,0.03333333333333333,High
32,1,238,5,2,1,0,47,4,1,3,2432,15318,3,1,14,3,1,0,8,2,3,4,1,0,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.5391662584750891,-0.903036353160755,-0.42164245835933756,-0.4911735278257753,Middle-Aged,0.4444444444444444,Low
38,0,1206,9,2,2,1,71,3,1,4,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.11784484953130571,-0.3655655733547611,-0.16451140099023315,-0.32789331844000197,Middle-Aged,0.45454545454545453,Medium
49,0,1064,2,1,2,1,42,3,5,4,16581,13738,3,0,15,3,4,0,28,3,3,5,4,4,3,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.3223652142096962,2.3482137808601977,2.1496681153317065,-0.32789331844000197,Senior,0.1724137931034483,High
42,0,419,12,4,2,1,77,3,2,4,5087,2900,3,1,12,3,3,2,14,4,3,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5558522548689022,-0.2929530182377478,0.34975071374797573,-1.1442943653688686,Middle-Aged,0.0,Medium
27,1,1337,22,3,1,0,58,2,1,2,2863,19555,1,0,12,3,1,0,1,2,3,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-1.0866755151470848,-0.8039983428587527,-1.3216011591512031,-0.9810141559830953,Young,0.5,Low
35,0,682,18,4,2,1,71,3,2,1,5561,15975,0,0,16,3,4,1,6,2,1,5,3,0,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.2106607044718917,-0.18403418556222784,-0.678773515728442,-0.32789331844000197,Middle-Aged,0.7142857142857143,Medium
